Year,Month,Expense_Category,Expense_Name,Amount_Due,Due_Date,Amount_Paid,Payment_Date,Payment_Method
2003,November,Mortgage,House2,1081.93,11/17/2003,1081.93,11/23/2003,Check
2003,November,Misc,Grocery,39.9,11/19/2003,,,
2003,December,CCBill,Amex,1408.5,12/28/2003,1408.5,12/28/2003,Bank Draft
2003,December,Utility,Water,43.84,12/7/2003,,,
2003,December,Utility,Internet,38.59,12/10/2003,38.59,12/11/2003,Check
2003,December,Utility,Power,105.76,12/18/2003,,,
2003,December,Mortgage,House1,1909.77,12/25/2003,1909.77,12/27/2003,Bank Draft
2003,December,Mortgage,House2,1061.14,12/18/2003,1061.14,12/18/2003,Bank Draft
2003,December,Misc,Grocery,82.87,12/3/2003,82.87,12/22/2003,Check
Year,Month,Expense_Category,Expense_Name,Amount_Due,Due_Date,Amount_Paid,Payment_Date,Payment_Method
2003,January,CCBill,Amex,603.03,1/19/2003,603.03,1/23/2003,Bank Draft
2003,January,Utility,Water,68.05,1/3/2003,,,
2003,January,Utility,Internet,20.73,1/1/2003,20.73,1/3/2003,Bank Draft
2003,January,Utility,Power,75.0,1/9/2003,,,
2003,January,Mortgage,House1,1197.82,1/20/2003,1197.82,1/26/2003,Check
2003,January,Mortgage,House2,1327.8,1/10/2003,,,
2003,January,Misc,Grocery,45.39,1/8/2003,45.39,1/29/2003,Check
2003,February,CCBill,Amex,1046.07,2/5/2003,1046.07,2/29/2003,Bank Draft
2003,February,Utility,Water,56.96,2/4/2003,56.96,2/8/2003,Check
2003,February,Utility,Internet,47.99,2/28/2003,47.99,2/29/2003,Bank Draft
2003,February,Utility,Power,94.16,2/10/2003,94.16,2/12/2003,Check
2003,February,Mortgage,House1,1034.95,2/2/2003,1034.95,2/8/2003,Bank Draft
2003,February,Mortgage,House2,1091.72,2/29/2003,1091.72,2/29/2003,Check
2003,February,Misc,Grocery,67.22,2/13/2003,67.22,2/13/2003,Bank Draft
2003,March,CCBill,Amex,1412.17,3/25/2003,1412.17,3/29/2003,Bank Draft
2003,March,Utility,Water,65.54,3/13/2003,65.54,3/19/2003,Check
2003,March,Utility,Internet,41.02,3/1/2003,41.02,3/22/2003,Check
2003,March,Utility,Power,71.08,3/5/2003,71.08,3/17/2003,Bank Draft
2003,March,Mortgage,House1,1752.35,3/24/2003,1752.35,3/25/2003,Bank Draft
2003,March,Mortgage,House2,1884.81,3/25/2003,1884.81,3/25/2003,Bank Draft
2003,March,Misc,Grocery,109.8,3/5/2003,109.8,3/20/2003,Bank Draft
2003,April,CCBill,Amex,973.9,4/14/2003,,,
2003,April,Utility,Water,74.89,4/14/2003,74.89,4/27/2003,Check
2003,April,Utility,Internet,31.58,4/14/2003,31.58,4/24/2003,Bank Draft
2003,April,Utility,Power,81.62,4/8/2003,81.62,4/29/2003,Check
2003,April,Mortgage,House1,1518.02,4/14/2003,1518.02,4/22/2003,Bank Draft
2003,April,Mortgage,House2,1202.04,4/19/2003,1202.04,4/20/2003,Bank Draft
2003,April,Misc,Grocery,87.79,4/18/2003,,,
2003,May,CCBill,Amex,947.41,5/8/2003,947.41,5/29/2003,Check
2003,May,Utility,Water,34.46,5/7/2003,,,
2003,May,Utility,Internet,8.53,5/7/2003,8.53,5/18/2003,Check
2003,May,Utility,Power,79.32,5/29/2003,79.32,5/29/2003,Check
2003,May,Mortgage,House1,1163.57,5/16/2003,1163.57,5/26/2003,Check
2003,May,Mortgage,House2,1303.5,5/23/2003,1303.5,5/27/2003,Check
2003,May,Misc,Grocery,37.87,5/12/2003,37.87,5/27/2003,Check
2003,June,CCBill,Amex,979.67,6/18/2003,979.67,6/22/2003,Bank Draft
2003,June,Utility,Water,53.5,6/6/2003,53.5,6/20/2003,Bank Draft
2003,June,Utility,Internet,7.73,6/8/2003,7.73,6/16/2003,Check
2003,June,Utility,Power,78.03,6/5/2003,78.03,6/8/2003,Bank Draft
2003,June,Mortgage,House1,1831.3,6/2/2003,1831.3,6/17/2003,Bank Draft
2003,June,Mortgage,House2,1942.83,6/6/2003,1942.83,6/11/2003,Check
2003,June,Misc,Grocery,26.61,6/29/2003,,,
2003,July,CCBill,Amex,1410.01,7/20/2003,1410.01,7/28/2003,Bank Draft
2003,July,Utility,Water,56.76,7/10/2003,56.76,7/12/2003,Bank Draft
2003,July,Utility,Internet,32.49,7/29/2003,32.49,7/29/2003,Bank Draft
2003,July,Utility,Power,72.85,7/1/2003,72.85,7/27/2003,Bank Draft
2003,July,Mortgage,House1,1427.51,7/13/2003,1427.51,7/24/2003,Check
2003,July,Mortgage,House2,1163.58,7/27/2003,1163.58,7/27/2003,Check
2003,July,Misc,Grocery,98.12,7/9/2003,98.12,7/29/2003,Bank Draft
2003,August,CCBill,Amex,671.7,8/20/2003,671.7,8/24/2003,Bank Draft
2003,August,Utility,Water,44.78,8/3/2003,,,
2003,August,Utility,Internet,30.17,8/7/2003,30.17,8/21/2003,Check
2003,August,Utility,Power,74.28,8/11/2003,74.28,8/14/2003,Bank Draft
2003,August,Mortgage,House1,1819.52,8/4/2003,1819.52,8/22/2003,Check
2003,August,Mortgage,House2,1001.55,8/4/2003,1001.55,8/8/2003,Bank Draft
2003,August,Misc,Grocery,48.48,8/21/2003,,,
2003,September,CCBill,Amex,992.59,9/19/2003,992.59,9/26/2003,Bank Draft
2003,September,Utility,Water,25.56,9/21/2003,25.56,9/25/2003,Check
2003,September,Utility,Internet,33.58,9/16/2003,33.58,9/29/2003,Check
2003,September,Utility,Power,91.38,9/19/2003,91.38,9/25/2003,Check
2003,September,Mortgage,House1,1056.71,9/28/2003,1056.71,9/28/2003,Check
2003,September,Mortgage,House2,1389.6,9/15/2003,,,
2003,September,Misc,Grocery,27.1,9/3/2003,27.1,9/19/2003,Check
2003,October,CCBill,Amex,1117.31,10/25/2003,1117.31,10/27/2003,Check
2003,October,Utility,Water,61.79,10/6/2003,61.79,10/17/2003,Check
2003,October,Utility,Internet,24.77,10/28/2003,24.77,10/29/2003,Bank Draft
2003,October,Utility,Power,84.17,10/2/2003,,,
2003,October,Mortgage,House1,1218.93,10/6/2003,1218.93,10/24/2003,Check
2003,October,Mortgage,House2,1634.38,10/8/2003,,,
2003,October,Misc,Grocery,102.84,10/11/2003,,,
2003,November,CCBill,Amex,1550.36,11/21/2003,,,
2003,November,Utility,Water,84.77,11/9/2003,84.77,11/17/2003,Bank Draft
2003,November,Utility,Internet,44.69,11/19/2003,,,
2003,November,Utility,Power,98.02,11/25/2003,98.02,11/29/2003,Check
2003,November,Mortgage,House1,1672.71,11/1/2003,1672.71,11/17/2003,Check
2003,November,Mortgage,House2,1528.96,11/5/2003,1528.96,11/13/2003,Bank Draft
2003,November,Misc,Grocery,38.04,11/10/2003,38.04,11/18/2003,Check
2003,December,CCBill,Amex,1209.94,12/26/2003,,,
2003,December,Utility,Water,20.91,12/24/2003,20.91,12/25/2003,Bank Draft
2003,December,Utility,Internet,37.38,12/1/2003,,,
2003,December,Utility,Power,103.45,12/11/2003,103.45,12/16/2003,Bank Draft
2003,December,Mortgage,House1,1999.44,12/7/2003,1999.44,12/16/2003,Check
2003,December,Mortgage,House2,1170.12,12/29/2003,1170.12,12/29/2003,Check
2003,December,Misc,Grocery,81.36,12/24/2003,81.36,12/29/2003,Check
