Year,Month,Expense_Category,Expense_Name,Amount_Due,Due_Date,Amount_Paid,Payment_Date,Payment_Method
2017,April,Mortgage,House1,1443.76,4/25/2017,1443.76,4/27/2017,Check
2017,April,Mortgage,House2,1407.75,4/21/2017,,,
2017,April,Misc,Grocery,76.16,4/22/2017,76.16,4/28/2017,Check
2017,May,CCBill,Amex,1073.97,5/10/2017,,,
2017,May,Utility,Water,81.55,5/5/2017,,,
2017,May,Utility,Internet,22.9,5/5/2017,22.9,5/14/2017,Check
2017,May,Utility,Power,81.44,5/20/2017,81.44,5/21/2017,Check
2017,May,Mortgage,House1,1211.48,5/9/2017,1211.48,5/17/2017,Check
2017,May,Mortgage,House2,1654.51,5/29/2017,1654.51,5/29/2017,Check
2017,May,Misc,Grocery,26.09,5/14/2017,,,
2017,June,CCBill,Amex,719.85,6/20/2017,719.85,6/29/2017,Bank Draft
2017,June,Utility,Water,29.67,6/16/2017,,,
2017,June,Utility,Internet,39.01,6/4/2017,39.01,6/17/2017,Check
2017,June,Utility,Power,76.55,6/21/2017,,,
2017,June,Mortgage,House1,1017.94,6/6/2017,1017.94,6/7/2017,Bank Draft
2017,June,Mortgage,House2,1918.79,6/11/2017,1918.79,6/12/2017,Check
2017,June,Misc,Grocery,81.39,6/11/2017,81.39,6/29/2017,Check
2017,July,CCBill,Amex,1761.99,7/20/2017,1761.99,7/29/2017,Bank Draft
2017,July,Utility,Water,36.5,7/18/2017,36.5,7/22/2017,Check
2017,July,Utility,Internet,12.98,7/24/2017,,,
2017,July,Utility,Power,99.54,7/16/2017,99.54,7/22/2017,Bank Draft
2017,July,Mortgage,House1,1715.9,7/8/2017,1715.9,7/17/2017,Check
2017,July,Mortgage,House2,1062.41,7/21/2017,1062.41,7/26/2017,Bank Draft
2017,July,Misc,Grocery,27.37,7/9/2017,27.37,7/20/2017,Bank Draft
2017,August,CCBill,Amex,854.1,8/9/2017,,,
2017,August,Utility,Water,38.77,8/21/2017,,,
2017,August,Utility,Internet,29.23,8/21/2017,29.23,8/29/2017,Check
2017,August,Utility,Power,88.55,8/17/2017,,,
2017,August,Mortgage,House1,1401.19,8/19/2017,1401.19,8/24/2017,Bank Draft
2017,August,Mortgage,House2,1444.95,8/24/2017,1444.95,8/28/2017,Check
2017,August,Misc,Grocery,27.98,8/1/2017,27.98,8/11/2017,Bank Draft
2017,September,CCBill,Amex,854.66,9/19/2017,,,
2017,September,Utility,Water,59.3,9/10/2017,59.3,9/16/2017,Check
2017,September,Utility,Internet,49.36,9/15/2017,49.36,9/26/2017,Bank Draft
2017,September,Utility,Power,104.37,9/2/2017,104.37,9/17/2017,Bank Draft
2017,September,Mortgage,House1,1909.79,9/13/2017,1909.79,9/20/2017,Check
2017,September,Mortgage,House2,1365.76,9/1/2017,1365.76,9/1/2017,Bank Draft
2017,September,Misc,Grocery,52.9,9/15/2017,,,
2017,October,CCBill,Amex,1070.21,10/8/2017,1070.21,10/24/2017,Check
2017,October,Utility,Water,27.15,10/9/2017,27.15,10/22/2017,Bank Draft
2017,October,Utility,Internet,10.95,10/13/2017,10.95,10/28/2017,Bank Draft
2017,October,Utility,Power,102.05,10/11/2017,,,
2017,October,Mortgage,House1,1983.27,10/10/2017,1983.27,10/14/2017,Bank Draft
2017,October,Mortgage,House2,1209.25,10/12/2017,,,
2017,October,Misc,Grocery,81.53,10/12/2017,,,
2017,November,CCBill,Amex,1719.02,11/3/2017,1719.02,11/26/2017,Check
2017,November,Utility,Water,45.81,11/11/2017,45.81,11/23/2017,Bank Draft
2017,November,Utility,Internet,39.57,11/14/2017,,,
2017,November,Utility,Power,70.07,11/3/2017,70.07,11/24/2017,Check
2017,November,Mortgage,House1,1338.08,11/17/2017,,,
2017,November,Mortgage,House2,1597.18,11/4/2017,1597.18,11/11/2017,Bank Draft
2017,November,Misc,Grocery,87.17,11/26/2017,87.17,11/27/2017,Bank Draft
2017,December,CCBill,Amex,792.0,12/25/2017,792.0,12/27/2017,Bank Draft
2017,December,Utility,Water,35.48,12/20/2017,,,
2017,December,Utility,Internet,8.31,12/18/2017,8.31,12/29/2017,Check
2017,December,Utility,Power,80.59,12/27/2017,80.59,12/28/2017,Check
2017,December,Mortgage,House1,1303.72,12/19/2017,1303.72,12/22/2017,Check
2017,December,Mortgage,House2,1849.69,12/18/2017,,,
2017,December,Misc,Grocery,31.74,12/7/2017,31.74,12/15/2017,Check
