Year,Month,Expense_Category,Expense_Name,Amount_Due,Due_Date,Amount_Paid,Payment_Date,Payment_Method
2010,April,Mortgage,House1,1793.35,4/28/2010,1793.35,4/29/2010,Bank Draft
2010,April,Mortgage,House2,1876.44,4/8/2010,,,
2010,April,Misc,Grocery,94.04,4/15/2010,94.04,4/26/2010,Check
2010,May,CCBill,Amex,1799.58,5/7/2010,1799.58,5/16/2010,Check
2010,May,Utility,Water,38.0,5/25/2010,,,
2010,May,Utility,Internet,15.34,5/27/2010,15.34,5/29/2010,Check
2010,May,Utility,Power,85.74,5/8/2010,85.74,5/13/2010,Check
2010,May,Mortgage,House1,1068.09,5/12/2010,,,
2010,May,Mortgage,House2,1994.86,5/9/2010,1994.86,5/24/2010,Bank Draft
2010,May,Misc,Grocery,41.98,5/12/2010,41.98,5/27/2010,Check
2010,June,CCBill,Amex,1075.58,6/23/2010,1075.58,6/27/2010,Bank Draft
2010,June,Utility,Water,66.21,6/29/2010,66.21,6/29/2010,Check
2010,June,Utility,Internet,45.79,6/13/2010,45.79,6/20/2010,Check
2010,June,Utility,Power,100.42,6/3/2010,100.42,6/5/2010,Check
2010,June,Mortgage,House1,1531.43,6/16/2010,1531.43,6/26/2010,Check
2010,June,Mortgage,House2,1890.25,6/16/2010,1890.25,6/25/2010,Check
2010,June,Misc,Grocery,88.69,6/28/2010,88.69,6/29/2010,Bank Draft
2010,July,CCBill,Amex,968.65,7/6/2010,,,
2010,July,Utility,Water,87.47,7/26/2010,87.47,7/26/2010,Bank Draft
2010,July,Utility,Internet,23.77,7/16/2010,23.77,7/26/2010,Bank Draft
2010,July,Utility,Power,70.5,7/10/2010,70.5,7/22/2010,Check
2010,July,Mortgage,House1,1554.28,7/19/2010,1554.28,7/20/2010,Bank Draft
2010,July,Mortgage,House2,1550.14,7/26/2010,,,
2010,July,Misc,Grocery,34.92,7/22/2010,34.92,7/29/2010,Check
2010,August,CCBill,Amex,608.92,8/20/2010,608.92,8/24/2010,Check
2010,August,Utility,Water,89.82,8/24/2010,89.82,8/25/2010,Bank Draft
2010,August,Utility,Internet,12.62,8/22/2010,,,
2010,August,Utility,Power,84.48,8/4/2010,84.48,8/21/2010,Bank Draft
2010,August,Mortgage,House1,1233.82,8/13/2010,,,
2010,August,Mortgage,House2,1815.33,8/6/2010,,,
2010,August,Misc,Grocery,77.74,8/15/2010,,,
2010,September,CCBill,Amex,701.52,9/28/2010,701.52,9/29/2010,Check
2010,September,Utility,Water,69.2,9/4/2010,69.2,9/4/2010,Check
2010,September,Utility,Internet,5.97,9/21/2010,5.97,9/25/2010,Bank Draft
2010,September,Utility,Power,71.49,9/16/2010,71.49,9/24/2010,Check
2010,September,Mortgage,House1,1792.33,9/24/2010,1792.33,9/29/2010,Check
2010,September,Mortgage,House2,1067.19,9/19/2010,1067.19,9/29/2010,Bank Draft
2010,September,Misc,Grocery,103.51,9/10/2010,,,
2010,October,CCBill,Amex,656.47,10/3/2010,656.47,10/23/2010,Bank Draft
2010,October,Utility,Water,28.8,10/27/2010,,,
2010,October,Utility,Internet,10.81,10/6/2010,10.81,10/12/2010,Check
2010,October,Utility,Power,70.31,10/27/2010,70.31,10/29/2010,Bank Draft
2010,October,Mortgage,House1,1031.4,10/2/2010,1031.4,10/28/2010,Check
2010,October,Mortgage,House2,1195.48,10/2/2010,1195.48,10/3/2010,Bank Draft
2010,October,Misc,Grocery,84.88,10/18/2010,,,
2010,November,CCBill,Amex,881.15,11/4/2010,881.15,11/12/2010,Check
2010,November,Utility,Water,84.47,11/28/2010,84.47,11/29/2010,Bank Draft
2010,November,Utility,Internet,30.39,11/13/2010,30.39,11/20/2010,Check
2010,November,Utility,Power,80.33,11/26/2010,80.33,11/26/2010,Bank Draft
2010,November,Mortgage,House1,1576.64,11/9/2010,1576.64,11/25/2010,Bank Draft
2010,November,Mortgage,House2,1478.1,11/27/2010,,,
2010,November,Misc,Grocery,104.03,11/5/2010,104.03,11/28/2010,Check
2010,December,CCBill,Amex,1696.59,12/10/2010,1696.59,12/22/2010,Check
2010,December,Utility,Water,73.4,12/9/2010,,,
2010,December,Utility,Internet,39.56,12/19/2010,,,
2010,December,Utility,Power,109.27,12/3/2010,,,
2010,December,Mortgage,House1,1489.46,12/20/2010,,,
2010,December,Mortgage,House2,1772.63,12/4/2010,1772.63,12/4/2010,Bank Draft
2010,December,Misc,Grocery,91.78,12/5/2010,91.78,12/22/2010,Check
